TaskID, TaskType, Elapsed, Deserialize, DeserializeCPU, Serialize
  2958, ShuffleMapTask, 334.00, 3.00, 2747802.00, 0.00
  2974, ShuffleMapTask, 288.00, 3.00, 2185082.00, 0.00
  2968, ShuffleMapTask, 312.00, 2.00, 2632894.00, 0.00
  2962, ShuffleMapTask, 334.00, 3.00, 2343800.00, 0.00
  2970, ShuffleMapTask, 306.00, 3.00, 2178897.00, 0.00
  3001, ShuffleMapTask, 194.00, 2.00, 2033206.00, 0.00
  2993, ShuffleMapTask, 244.00, 4.00, 3495361.00, 6.00
  3003, ShuffleMapTask, 189.00, 2.00, 2078278.00, 0.00
  2967, ShuffleMapTask, 331.00, 3.00, 2330406.00, 0.00
  2972, ShuffleMapTask, 315.00, 3.00, 2791235.00, 0.00
  2944, ShuffleMapTask, 415.00, 3.00, 2771889.00, 0.00
  3002, ShuffleMapTask, 215.00, 2.00, 2054131.00, 0.00
  2987, ShuffleMapTask, 279.00, 2.00, 1957895.00, 0.00
  3005, ShuffleMapTask, 203.00, 2.00, 1933842.00, 1.00
  3000, ShuffleMapTask, 225.00, 2.00, 2274232.00, 0.00
  2999, ShuffleMapTask, 239.00, 2.00, 1988031.00, 0.00
  2982, ShuffleMapTask, 316.00, 5.00, 2722192.00, 0.00
  2998, ShuffleMapTask, 245.00, 3.00, 2720424.00, 0.00
  2983, ShuffleMapTask, 315.00, 3.00, 2662845.00, 0.00
  2985, ShuffleMapTask, 310.00, 3.00, 2278100.00, 0.00
  2939, ShuffleMapTask, 448.00, 3.00, 2871812.00, 0.00
  2989, ShuffleMapTask, 295.00, 2.00, 2044836.00, 0.00
  2960, ShuffleMapTask, 395.00, 3.00, 2404466.00, 0.00
  2997, ShuffleMapTask, 272.00, 2.00, 2374761.00, 0.00
  2980, ShuffleMapTask, 337.00, 4.00, 2848656.00, 0.00
  3008, ShuffleMapTask, 219.00, 2.00, 1992770.00, 0.00
  2996, ShuffleMapTask, 289.00, 3.00, 2425681.00, 0.00
  3017, ShuffleMapTask, 186.00, 2.00, 1962919.00, 0.00
  3011, ShuffleMapTask, 219.00, 6.00, 5503516.00, 0.00
  3015, ShuffleMapTask, 204.00, 2.00, 1875680.00, 0.00
  3012, ShuffleMapTask, 227.00, 2.00, 2056474.00, 1.00
  2995, ShuffleMapTask, 309.00, 2.00, 2244383.00, 0.00
  3016, ShuffleMapTask, 209.00, 5.00, 4032429.00, 0.00
  3033, ShuffleMapTask, 186.00, 2.00, 2094821.00, 0.00
  3014, ShuffleMapTask, 244.00, 3.00, 2779692.00, 0.00
  3025, ShuffleMapTask, 213.00, 2.00, 1921680.00, 0.00
  3018, ShuffleMapTask, 230.00, 4.00, 3038496.00, 0.00
  3009, ShuffleMapTask, 277.00, 2.00, 2057094.00, 0.00
  3029, ShuffleMapTask, 224.00, 4.00, 3165873.00, 0.00
  3019, ShuffleMapTask, 249.00, 2.00, 2059985.00, 0.00
  3034, ShuffleMapTask, 222.00, 3.00, 2709660.00, 0.00
  2973, ShuffleMapTask, 443.00, 3.00, 3035751.00, 0.00
  3039, ShuffleMapTask, 207.00, 2.00, 1953012.00, 0.00
  3045, ShuffleMapTask, 190.00, 3.00, 1961220.00, 0.00
  3038, ShuffleMapTask, 222.00, 2.00, 2073166.00, 0.00
  2988, ShuffleMapTask, 406.00, 2.00, 2433086.00, 0.00
  2981, ShuffleMapTask, 443.00, 5.00, 4318948.00, 0.00
  2992, ShuffleMapTask, 407.00, 4.00, 3898025.00, 1.00
  2986, ShuffleMapTask, 424.00, 2.00, 2193593.00, 0.00
  3004, ShuffleMapTask, 346.00, 2.00, 2441115.00, 0.00
  3049, ShuffleMapTask, 196.00, 2.00, 2050251.00, 0.00
  3027, ShuffleMapTask, 266.00, 2.00, 2049693.00, 0.00
  3051, ShuffleMapTask, 197.00, 3.00, 1955350.00, 0.00
  3010, ShuffleMapTask, 332.00, 2.00, 2398036.00, 1.00
  3057, ShuffleMapTask, 197.00, 2.00, 2107587.00, 0.00
  3013, ShuffleMapTask, 333.00, 2.00, 2062650.00, 0.00
  3054, ShuffleMapTask, 219.00, 2.00, 2036076.00, 0.00
  3006, ShuffleMapTask, 376.00, 3.00, 2047927.00, 0.00
  3050, ShuffleMapTask, 235.00, 3.00, 2022260.00, 1.00
  3021, ShuffleMapTask, 318.00, 3.00, 2538786.00, 0.00
  3041, ShuffleMapTask, 266.00, 3.00, 2165752.00, 0.00
  3056, ShuffleMapTask, 220.00, 2.00, 2120241.00, 0.00
  3007, ShuffleMapTask, 384.00, 6.00, 5008121.00, 0.00
  3066, ShuffleMapTask, 185.00, 2.00, 3062248.00, 0.00
  3028, ShuffleMapTask, 312.00, 3.00, 2741265.00, 0.00
  3030, ShuffleMapTask, 310.00, 3.00, 2363393.00, 0.00
  3035, ShuffleMapTask, 308.00, 2.00, 1676261.00, 1.00
  3067, ShuffleMapTask, 203.00, 2.00, 2288344.00, 1.00
  3043, ShuffleMapTask, 288.00, 2.00, 1996104.00, 0.00
  3077, ShuffleMapTask, 197.00, 3.00, 2876284.00, 0.00
  3040, ShuffleMapTask, 319.00, 4.00, 1872626.00, 0.00
  3020, ShuffleMapTask, 370.00, 18.00, 3026417.00, 0.00
  3032, ShuffleMapTask, 348.00, 3.00, 2584965.00, 0.00
  3080, ShuffleMapTask, 196.00, 2.00, 1733878.00, 0.00
  3042, ShuffleMapTask, 312.00, 2.00, 1986380.00, 0.00
  3046, ShuffleMapTask, 308.00, 3.00, 2376318.00, 0.00
  3044, ShuffleMapTask, 314.00, 4.00, 3422044.00, 0.00
  3022, ShuffleMapTask, 382.00, 3.00, 2697813.00, 0.00
  3075, ShuffleMapTask, 228.00, 2.00, 1788221.00, 0.00
  3082, ShuffleMapTask, 211.00, 3.00, 3154782.00, 0.00
  3081, ShuffleMapTask, 215.00, 2.00, 1460302.00, 1.00
  3085, ShuffleMapTask, 206.00, 2.00, 2142045.00, 0.00
  3053, ShuffleMapTask, 309.00, 4.00, 3360613.00, 0.00
  3047, ShuffleMapTask, 331.00, 2.00, 2361497.00, 0.00
  3058, ShuffleMapTask, 296.00, 2.00, 1926615.00, 0.00
  3055, ShuffleMapTask, 310.00, 3.00, 2544822.00, 1.00
  3037, ShuffleMapTask, 377.00, 2.00, 2131613.00, 0.00
  3026, ShuffleMapTask, 409.00, 2.00, 2160204.00, 0.00
  3065, ShuffleMapTask, 284.00, 19.00, 2456051.00, 0.00
  3072, ShuffleMapTask, 273.00, 2.00, 2552076.00, 1.00
  3048, ShuffleMapTask, 347.00, 3.00, 2453942.00, 0.00
  3036, ShuffleMapTask, 391.00, 2.00, 1753479.00, 1.00
  3090, ShuffleMapTask, 201.00, 3.00, 2198218.00, 0.00
  3063, ShuffleMapTask, 313.00, 4.00, 3768509.00, 0.00
  3095, ShuffleMapTask, 198.00, 2.00, 2001548.00, 0.00
  3073, ShuffleMapTask, 298.00, 3.00, 2380646.00, 0.00
  3061, ShuffleMapTask, 335.00, 3.00, 2507200.00, 0.00
  3074, ShuffleMapTask, 310.00, 3.00, 2828501.00, 1.00
  3078, ShuffleMapTask, 294.00, 4.00, 2450082.00, 0.00
  3068, ShuffleMapTask, 322.00, 5.00, 4279339.00, 0.00
  3071, ShuffleMapTask, 318.00, 2.00, 2091317.00, 0.00
  3103, ShuffleMapTask, 193.00, 3.00, 2084558.00, 0.00
  3076, ShuffleMapTask, 311.00, 2.00, 2688972.00, 0.00
  3092, ShuffleMapTask, 228.00, 2.00, 1513899.00, 0.00
  3031, ShuffleMapTask, 455.00, 3.00, 2606262.00, 0.00
  3079, ShuffleMapTask, 306.00, 3.00, 2605056.00, 0.00
  3059, ShuffleMapTask, 367.00, 3.00, 2035221.00, 1.00
  3086, ShuffleMapTask, 269.00, 2.00, 2080659.00, 0.00
  3096, ShuffleMapTask, 222.00, 2.00, 1998370.00, 0.00
  3101, ShuffleMapTask, 208.00, 3.00, 2533615.00, 0.00
  3084, ShuffleMapTask, 292.00, 2.00, 2421031.00, 0.00
  3097, ShuffleMapTask, 225.00, 3.00, 2330461.00, 0.00
  3088, ShuffleMapTask, 276.00, 4.00, 2683052.00, 0.00
  3023, ShuffleMapTask, 496.00, 3.00, 2085679.00, 0.00
  3024, ShuffleMapTask, 495.00, 2.00, 2474210.00, 0.00
  3083, ShuffleMapTask, 316.00, 3.00, 2726418.00, 0.00
  3104, ShuffleMapTask, 230.00, 2.00, 1906095.00, 0.00
  3099, ShuffleMapTask, 237.00, 4.00, 2673685.00, 0.00
  3094, ShuffleMapTask, 266.00, 3.00, 2949508.00, 0.00
  3052, ShuffleMapTask, 429.00, 4.00, 4497049.00, 0.00
  3114, ShuffleMapTask, 198.00, 2.00, 1943726.00, 0.00
  3112, ShuffleMapTask, 199.00, 2.00, 2830320.00, 0.00
  3116, ShuffleMapTask, 197.00, 3.00, 2091642.00, 1.00
  3089, ShuffleMapTask, 298.00, 2.00, 2053039.00, 0.00
  3111, ShuffleMapTask, 209.00, 2.00, 2062997.00, 0.00
  3070, ShuffleMapTask, 383.00, 1.00, 1691593.00, 0.00
  3064, ShuffleMapTask, 396.00, 7.00, 3029257.00, 0.00
  3121, ShuffleMapTask, 193.00, 2.00, 1962935.00, 0.00
  3062, ShuffleMapTask, 432.00, 4.00, 2891021.00, 0.00
  3123, ShuffleMapTask, 191.00, 2.00, 1957026.00, 0.00
  3122, ShuffleMapTask, 195.00, 2.00, 2119052.00, 0.00
  3120, ShuffleMapTask, 215.00, 2.00, 1920115.00, 0.00
  3126, ShuffleMapTask, 187.00, 2.00, 1962598.00, 0.00
  3087, ShuffleMapTask, 340.00, 3.00, 2568676.00, 0.00
  3105, ShuffleMapTask, 279.00, 3.00, 2124596.00, 0.00
  3069, ShuffleMapTask, 423.00, 3.00, 2628053.00, 0.00
  3113, ShuffleMapTask, 250.00, 2.00, 1699192.00, 0.00
  3100, ShuffleMapTask, 299.00, 3.00, 2608043.00, 0.00
  3060, ShuffleMapTask, 464.00, 2.00, 2544075.00, 0.00
  3098, ShuffleMapTask, 321.00, 3.00, 2396846.00, 0.00
  3093, ShuffleMapTask, 339.00, 2.00, 2065904.00, 0.00
  3133, ShuffleMapTask, 198.00, 2.00, 1312288.00, 0.00
  3134, ShuffleMapTask, 194.00, 3.00, 2178294.00, 0.00
  3091, ShuffleMapTask, 366.00, 3.00, 2225910.00, 0.00
  3142, ShuffleMapTask, 192.00, 2.00, 2087325.00, 0.00
  3110, ShuffleMapTask, 312.00, 3.00, 2588545.00, 11.00
  3131, ShuffleMapTask, 246.00, 2.00, 1815516.00, 0.00
  3137, ShuffleMapTask, 226.00, 2.00, 1985295.00, 0.00
  3106, ShuffleMapTask, 344.00, 2.00, 2540407.00, 0.00
  3115, ShuffleMapTask, 326.00, 4.00, 2961361.00, 0.00
  3107, ShuffleMapTask, 349.00, 2.00, 1977255.00, 0.00
  3125, ShuffleMapTask, 288.00, 2.00, 2102474.00, 0.00
  3117, ShuffleMapTask, 330.00, 3.00, 2367770.00, 0.00
  3154, ShuffleMapTask, 195.00, 3.00, 2469550.00, 0.00
  3118, ShuffleMapTask, 335.00, 3.00, 2560952.00, 0.00
  3109, ShuffleMapTask, 359.00, 3.00, 2331199.00, 0.00
  3127, ShuffleMapTask, 297.00, 3.00, 2676649.00, 1.00
  3158, ShuffleMapTask, 199.00, 3.00, 1831191.00, 0.00
  3162, ShuffleMapTask, 199.00, 3.00, 2032467.00, 1.00
  3165, ShuffleMapTask, 191.00, 2.00, 1883798.00, 0.00
  3102, ShuffleMapTask, 413.00, 7.00, 5696611.00, 1.00
  3170, ShuffleMapTask, 181.00, 2.00, 1752388.00, 0.00
  3140, ShuffleMapTask, 275.00, 2.00, 2015770.00, 0.00
  3169, ShuffleMapTask, 186.00, 3.00, 2235398.00, 0.00
  3141, ShuffleMapTask, 275.00, 3.00, 2840596.00, 1.00
  3132, ShuffleMapTask, 303.00, 2.00, 1633606.00, 0.00
  3164, ShuffleMapTask, 215.00, 2.00, 2204209.00, 0.00
  3175, ShuffleMapTask, 184.00, 2.00, 2072156.00, 1.00
  3129, ShuffleMapTask, 324.00, 2.00, 2695171.00, 0.00
  3139, ShuffleMapTask, 300.00, 3.00, 3170520.00, 0.00
  3173, ShuffleMapTask, 196.00, 0.00, 1801332.00, 0.00
  3177, ShuffleMapTask, 189.00, 2.00, 2036405.00, 0.00
  3145, ShuffleMapTask, 279.00, 2.00, 1890053.00, 0.00
  3178, ShuffleMapTask, 193.00, 5.00, 1882763.00, 0.00
  3130, ShuffleMapTask, 337.00, 2.00, 2307391.00, 0.00
  3119, ShuffleMapTask, 386.00, 3.00, 2305674.00, 0.00
  3148, ShuffleMapTask, 277.00, 3.00, 2533081.00, 0.00
  3138, ShuffleMapTask, 324.00, 2.00, 2380330.00, 0.00
  3150, ShuffleMapTask, 273.00, 3.00, 2413992.00, 0.00
  3128, ShuffleMapTask, 360.00, 3.00, 2577557.00, 0.00
  3174, ShuffleMapTask, 220.00, 3.00, 2059298.00, 0.00
  3161, ShuffleMapTask, 260.00, 2.00, 1820724.00, 0.00
  3147, ShuffleMapTask, 291.00, 2.00, 2024307.00, 0.00
  3183, ShuffleMapTask, 193.00, 4.00, 2106038.00, 0.00
  3157, ShuffleMapTask, 272.00, 6.00, 2127133.00, 1.00
  3146, ShuffleMapTask, 307.00, 3.00, 2723517.00, 0.00
  3180, ShuffleMapTask, 206.00, 2.00, 1860257.00, 0.00
  3124, ShuffleMapTask, 383.00, 4.00, 4071818.00, 1.00
  3167, ShuffleMapTask, 253.00, 2.00, 1909413.00, 0.00
  3108, ShuffleMapTask, 462.00, 3.00, 2702127.00, 0.00
  3185, ShuffleMapTask, 208.00, 2.00, 1831703.00, 0.00
  3149, ShuffleMapTask, 321.00, 4.00, 2485732.00, 0.00
  3184, ShuffleMapTask, 227.00, 6.00, 2109345.00, 0.00
  3187, ShuffleMapTask, 221.00, 2.00, 1571804.00, 0.00
  3190, ShuffleMapTask, 218.00, 3.00, 2158395.00, 0.00
  3188, ShuffleMapTask, 224.00, 3.00, 3039814.00, 0.00
  3159, ShuffleMapTask, 318.00, 3.00, 2944151.00, 0.00
  3197, ShuffleMapTask, 183.00, 3.00, 2023783.00, 1.00
  3195, ShuffleMapTask, 206.00, 2.00, 2300519.00, 0.00
  3153, ShuffleMapTask, 338.00, 8.00, 2849634.00, 0.00
  3143, ShuffleMapTask, 382.00, 5.00, 2811397.00, 1.00
  3151, ShuffleMapTask, 345.00, 2.00, 2151333.00, 0.00
  3192, ShuffleMapTask, 226.00, 3.00, 2503373.00, 0.00
  3135, ShuffleMapTask, 413.00, 2.00, 2534429.00, 0.00
  3168, ShuffleMapTask, 309.00, 2.00, 2448287.00, 0.00
  3200, ShuffleMapTask, 183.00, 2.00, 2034324.00, 0.00
  3172, ShuffleMapTask, 302.00, 3.00, 2519766.00, 0.00
  3163, ShuffleMapTask, 343.00, 2.00, 2094411.00, 1.00
  3144, ShuffleMapTask, 402.00, 3.00, 2506401.00, 0.00
  3160, ShuffleMapTask, 349.00, 2.00, 1907415.00, 0.00
  3182, ShuffleMapTask, 275.00, 2.00, 1793224.00, 0.00
  3189, ShuffleMapTask, 263.00, 4.00, 3001871.00, 0.00
  3194, ShuffleMapTask, 255.00, 2.00, 1937613.00, 0.00
  3199, ShuffleMapTask, 217.00, 3.00, 2044544.00, 0.00
  3176, ShuffleMapTask, 328.00, 4.00, 3122570.00, 0.00
  3206, ShuffleMapTask, 188.00, 2.00, 1947995.00, 0.00
  3152, ShuffleMapTask, 388.00, 3.00, 2570439.00, 0.00
  3166, ShuffleMapTask, 355.00, 3.00, 2634531.00, 0.00
  3171, ShuffleMapTask, 350.00, 3.00, 2493023.00, 0.00
  3210, ShuffleMapTask, 187.00, 2.00, 1948875.00, 0.00
  3196, ShuffleMapTask, 254.00, 2.00, 2192727.00, 0.00
  3136, ShuffleMapTask, 470.00, 3.00, 2444261.00, 0.00
  3201, ShuffleMapTask, 238.00, 8.00, 5216086.00, 0.00
  3213, ShuffleMapTask, 188.00, 3.00, 2043597.00, 0.00
  3205, ShuffleMapTask, 222.00, 2.00, 2046807.00, 0.00
  3181, ShuffleMapTask, 332.00, 3.00, 2659288.00, 0.00
  3216, ShuffleMapTask, 190.00, 2.00, 2164971.00, 0.00
  3217, ShuffleMapTask, 191.00, 2.00, 1651868.00, 0.00
  3155, ShuffleMapTask, 415.00, 3.00, 2379001.00, 0.00
  3218, ShuffleMapTask, 192.00, 2.00, 1649786.00, 0.00
  3212, ShuffleMapTask, 199.00, 2.00, 1917813.00, 0.00
  3219, ShuffleMapTask, 194.00, 3.00, 2126140.00, 0.00
  3202, ShuffleMapTask, 248.00, 2.00, 2037824.00, 0.00
  3220, ShuffleMapTask, 195.00, 2.00, 1699426.00, 0.00
  3223, ShuffleMapTask, 186.00, 2.00, 1864663.00, 0.00
  3227, ShuffleMapTask, 181.00, 2.00, 1825485.00, 0.00
  3226, ShuffleMapTask, 186.00, 2.00, 1888289.00, 0.00
  3204, ShuffleMapTask, 248.00, 3.00, 2638006.00, 0.00
  3211, ShuffleMapTask, 233.00, 2.00, 2052200.00, 0.00
  3193, ShuffleMapTask, 331.00, 3.00, 2718294.00, 0.00
  3224, ShuffleMapTask, 208.00, 2.00, 2066524.00, 0.00
  3207, ShuffleMapTask, 260.00, 3.00, 2959935.00, 0.00
  3198, ShuffleMapTask, 305.00, 3.00, 2586574.00, 0.00
  3235, ShuffleMapTask, 191.00, 3.00, 2209863.00, 0.00
  3232, ShuffleMapTask, 197.00, 1.00, 1520827.00, 0.00
  3231, ShuffleMapTask, 199.00, 2.00, 1717892.00, 0.00
  3233, ShuffleMapTask, 198.00, 2.00, 2235982.00, 1.00
  3191, ShuffleMapTask, 358.00, 3.00, 2572356.00, 0.00
  3230, ShuffleMapTask, 210.00, 1.00, 1366799.00, 0.00
  3236, ShuffleMapTask, 200.00, 2.00, 1840413.00, 1.00
  3156, ShuffleMapTask, 478.00, 3.00, 2990860.00, 0.00
  3239, ShuffleMapTask, 202.00, 2.00, 1958513.00, 0.00
  3237, ShuffleMapTask, 206.00, 3.00, 2797896.00, 0.00
  3186, ShuffleMapTask, 409.00, 2.00, 2676447.00, 0.00
  3246, ShuffleMapTask, 189.00, 2.00, 1664303.00, 0.00
  3244, ShuffleMapTask, 205.00, 2.00, 1876610.00, 0.00
  3247, ShuffleMapTask, 190.00, 2.00, 2020400.00, 0.00
  3209, ShuffleMapTask, 313.00, 2.00, 2555384.00, 0.00
  3248, ShuffleMapTask, 200.00, 2.00, 1382962.00, 0.00
  3234, ShuffleMapTask, 254.00, 6.00, 1966556.00, 1.00
  3238, ShuffleMapTask, 243.00, 2.00, 2054647.00, 0.00
  3214, ShuffleMapTask, 307.00, 2.00, 1866389.00, 1.00
  3225, ShuffleMapTask, 286.00, 3.00, 3991338.00, 0.00
  3179, ShuffleMapTask, 475.00, 4.00, 3704999.00, 1.00
  3241, ShuffleMapTask, 255.00, 1.00, 1606143.00, 0.00
  3250, ShuffleMapTask, 217.00, 2.00, 1871673.00, 0.00
  3258, ShuffleMapTask, 201.00, 2.00, 2024801.00, 0.00
  3203, ShuffleMapTask, 369.00, 3.00, 2750045.00, 0.00
  3255, ShuffleMapTask, 211.00, 3.00, 2730767.00, 1.00
  3256, ShuffleMapTask, 212.00, 2.00, 2002450.00, 0.00
  3254, ShuffleMapTask, 222.00, 4.00, 2940500.00, 0.00
  3215, ShuffleMapTask, 349.00, 2.00, 1736248.00, 0.00
  3229, ShuffleMapTask, 317.00, 1.00, 1707619.00, 0.00
  3260, ShuffleMapTask, 223.00, 2.00, 2342346.00, 0.00
  3263, ShuffleMapTask, 220.00, 3.00, 2797228.00, 0.00
  3273, ShuffleMapTask, 187.00, 3.00, 2716029.00, 0.00
  3264, ShuffleMapTask, 219.00, 3.00, 2710818.00, 0.00
  3271, ShuffleMapTask, 196.00, 3.00, 2041868.00, 0.00
  3221, ShuffleMapTask, 358.00, 3.00, 3445965.00, 0.00
  3222, ShuffleMapTask, 357.00, 2.00, 2467659.00, 0.00
  3240, ShuffleMapTask, 326.00, 3.00, 2794284.00, 0.00
  3251, ShuffleMapTask, 280.00, 3.00, 2113443.00, 0.00
  3262, ShuffleMapTask, 251.00, 4.00, 2450627.00, 0.00
  3283, ShuffleMapTask, 193.00, 1.00, 1430528.00, 0.00
  3282, ShuffleMapTask, 196.00, 3.00, 1942082.00, 0.00
  3272, ShuffleMapTask, 223.00, 3.00, 2520782.00, 0.00
  3277, ShuffleMapTask, 209.00, 4.00, 2449691.00, 0.00
  3228, ShuffleMapTask, 367.00, 3.00, 2506774.00, 0.00
  3284, ShuffleMapTask, 197.00, 3.00, 1914716.00, 0.00
  3286, ShuffleMapTask, 196.00, 4.00, 2169504.00, 0.00
  3266, ShuffleMapTask, 246.00, 2.00, 2333433.00, 0.00
  3288, ShuffleMapTask, 193.00, 3.00, 2015086.00, 0.00
  3279, ShuffleMapTask, 213.00, 2.00, 2021056.00, 1.00
  3252, ShuffleMapTask, 297.00, 3.00, 2472074.00, 0.00
  3290, ShuffleMapTask, 198.00, 4.00, 2087737.00, 0.00
  3243, ShuffleMapTask, 339.00, 2.00, 1841933.00, 1.00
  3285, ShuffleMapTask, 210.00, 2.00, 2068072.00, 0.00
  3275, ShuffleMapTask, 242.00, 2.00, 1866245.00, 0.00
  3297, ShuffleMapTask, 182.00, 2.00, 1904753.00, 0.00
  3287, ShuffleMapTask, 225.00, 1.00, 1575897.00, 0.00
  3294, ShuffleMapTask, 201.00, 3.00, 2464608.00, 0.00
  3276, ShuffleMapTask, 252.00, 2.00, 1815309.00, 0.00
  3301, ShuffleMapTask, 186.00, 0.00, 1787977.00, 0.00
  3289, ShuffleMapTask, 224.00, 2.00, 2307444.00, 0.00
  3302, ShuffleMapTask, 185.00, 2.00, 1964642.00, 0.00
  3265, ShuffleMapTask, 288.00, 1.00, 1728520.00, 1.00
  3208, ShuffleMapTask, 471.00, 4.00, 3667371.00, 1.00
  3245, ShuffleMapTask, 361.00, 2.00, 1840729.00, 0.00
  3259, ShuffleMapTask, 327.00, 2.00, 2562558.00, 0.00
  3305, ShuffleMapTask, 206.00, 2.00, 2052131.00, 0.00
  3253, ShuffleMapTask, 365.00, 3.00, 2658162.00, 0.00
  3242, ShuffleMapTask, 409.00, 3.00, 2439236.00, 0.00
  3278, ShuffleMapTask, 294.00, 2.00, 1917764.00, 0.00
  3257, ShuffleMapTask, 362.00, 3.00, 3186793.00, 0.00
  3308, ShuffleMapTask, 201.00, 2.00, 1948111.00, 0.00
  3312, ShuffleMapTask, 188.00, 2.00, 1975107.00, 0.00
  3280, ShuffleMapTask, 297.00, 3.00, 1403418.00, 0.00
  3267, ShuffleMapTask, 336.00, 2.00, 2575791.00, 0.00
  3270, ShuffleMapTask, 335.00, 2.00, 2467872.00, 0.00
  3309, ShuffleMapTask, 212.00, 3.00, 2506652.00, 0.00
  3311, ShuffleMapTask, 201.00, 2.00, 2003223.00, 0.00
  3307, ShuffleMapTask, 223.00, 2.00, 1927453.00, 0.00
  3291, ShuffleMapTask, 289.00, 3.00, 2027787.00, 0.00
  3268, ShuffleMapTask, 356.00, 1.00, 1393184.00, 0.00
  3319, ShuffleMapTask, 192.00, 3.00, 2230733.00, 1.00
  3249, ShuffleMapTask, 414.00, 2.00, 2631436.00, 0.00
  3261, ShuffleMapTask, 384.00, 4.00, 4057608.00, 0.00
  3317, ShuffleMapTask, 204.00, 4.00, 2908352.00, 0.00
  3303, ShuffleMapTask, 262.00, 2.00, 1864864.00, 0.00
  3324, ShuffleMapTask, 181.00, 2.00, 1998237.00, 0.00
  3269, ShuffleMapTask, 385.00, 2.00, 1979732.00, 0.00
  3329, ShuffleMapTask, 190.00, 3.00, 2099133.00, 0.00
  3281, ShuffleMapTask, 356.00, 3.00, 2668659.00, 0.00
  3322, ShuffleMapTask, 219.00, 3.00, 1961293.00, 0.00
  3293, ShuffleMapTask, 326.00, 1.00, 1988334.00, 0.00
  3330, ShuffleMapTask, 193.00, 2.00, 1916535.00, 0.00
  3292, ShuffleMapTask, 338.00, 3.00, 3335531.00, 1.00
  3300, ShuffleMapTask, 320.00, 2.00, 2564797.00, 0.00
  3314, ShuffleMapTask, 259.00, 4.00, 2923122.00, 0.00
  3336, ShuffleMapTask, 181.00, 3.00, 1898455.00, 0.00
  3274, ShuffleMapTask, 388.00, 5.00, 3858598.00, 0.00
  3298, ShuffleMapTask, 328.00, 3.00, 2347501.00, 0.00
  3334, ShuffleMapTask, 185.00, 2.00, 1989917.00, 0.00
  3304, ShuffleMapTask, 314.00, 2.00, 1753776.00, 0.00
  3328, ShuffleMapTask, 218.00, 2.00, 1964457.00, 0.00
  3335, ShuffleMapTask, 191.00, 2.00, 1411647.00, 0.00
  3339, ShuffleMapTask, 186.00, 3.00, 2115701.00, 0.00
  3341, ShuffleMapTask, 189.00, 2.00, 1881427.00, 0.00
  3343, ShuffleMapTask, 190.00, 2.00, 1533252.00, 0.00
  3337, ShuffleMapTask, 202.00, 1.00, 1415522.00, 0.00
  3315, ShuffleMapTask, 287.00, 4.00, 2614703.00, 0.00
  3299, ShuffleMapTask, 356.00, 3.00, 1927385.00, 0.00
  3296, ShuffleMapTask, 365.00, 2.00, 1819229.00, 0.00
  3327, ShuffleMapTask, 246.00, 2.00, 1986235.00, 0.00
  3313, ShuffleMapTask, 305.00, 2.00, 1556640.00, 0.00
  3349, ShuffleMapTask, 195.00, 2.00, 2078644.00, 0.00
  3318, ShuffleMapTask, 288.00, 2.00, 2018250.00, 1.00
  3323, ShuffleMapTask, 276.00, 2.00, 1834133.00, 0.00
  3350, ShuffleMapTask, 191.00, 3.00, 2437088.00, 0.00
  3332, ShuffleMapTask, 240.00, 3.00, 2531215.00, 0.00
  3321, ShuffleMapTask, 288.00, 1.00, 2025313.00, 0.00
  3325, ShuffleMapTask, 266.00, 3.00, 2127478.00, 1.00
  3355, ShuffleMapTask, 180.00, 2.00, 1488998.00, 0.00
  3352, ShuffleMapTask, 188.00, 2.00, 2097043.00, 0.00
  3316, ShuffleMapTask, 308.00, 8.00, 3832151.00, 0.00
  3353, ShuffleMapTask, 191.00, 3.00, 1985455.00, 0.00
  3338, ShuffleMapTask, 236.00, 2.00, 1919293.00, 1.00
  3295, ShuffleMapTask, 402.00, 3.00, 2485397.00, 0.00
  3351, ShuffleMapTask, 218.00, 1.00, 1671249.00, 0.00
  3348, ShuffleMapTask, 230.00, 2.00, 2885767.00, 0.00
  3342, ShuffleMapTask, 244.00, 2.00, 1707583.00, 0.00
  3360, ShuffleMapTask, 200.00, 2.00, 1965955.00, 0.00
  3358, ShuffleMapTask, 219.00, 3.00, 1791101.00, 0.00
  3333, ShuffleMapTask, 280.00, 4.00, 3715825.00, 0.00
  3354, ShuffleMapTask, 230.00, 2.00, 1827031.00, 0.00
  3368, ShuffleMapTask, 194.00, 2.00, 1978566.00, 0.00
  3326, ShuffleMapTask, 328.00, 2.00, 2078824.00, 0.00
  3310, ShuffleMapTask, 398.00, 3.00, 2492370.00, 1.00
  3345, ShuffleMapTask, 292.00, 1.00, 1978224.00, 0.00
  3374, ShuffleMapTask, 195.00, 2.00, 1916356.00, 0.00
  3362, ShuffleMapTask, 231.00, 2.00, 1965608.00, 0.00
  3377, ShuffleMapTask, 189.00, 1.00, 1420855.00, 0.00
  3373, ShuffleMapTask, 206.00, 2.00, 1623204.00, 0.00
  3361, ShuffleMapTask, 258.00, 2.00, 2642396.00, 0.00
  3331, ShuffleMapTask, 344.00, 3.00, 2698426.00, 0.00
  3320, ShuffleMapTask, 392.00, 2.00, 2718881.00, 0.00
  3366, ShuffleMapTask, 237.00, 4.00, 3206910.00, 0.00
